idEla,lat,lng,comuna,fecha
4521,\N,\N,Pedro Aguirre Cerda,2016-06-10 16:00:00
4523,\N,\N,Puente Alto,2016-06-19 20:00:00
4526,\N,\N,Concepción,2016-05-20 16:30:00
4529,-36.8296486,-73.0486033,Concepción,2016-06-01 16:00:00
4530,\N,\N,La Florida,2016-06-16 19:00:00
4531,-27.3568615,-70.3523672,Copiapó,2016-06-27 15:00:00
4538,\N,\N,Talca,2016-06-22 09:00:00
4540,\N,\N,Puente Alto,2016-06-18 16:30:00
4542,-33.4551476,-70.666954,Pedro Aguirre Cerda,2016-06-18 14:00:00
4543,\N,\N,Puente Alto,2016-05-26 16:00:00
4544,\N,\N,Recoleta,2016-06-24 15:00:00
4546,-37.6109287,-73.6592685,Lebu,2016-06-17 10:00:00
4547,\N,\N,Puente Alto,2016-06-21 17:30:00
4548,-33.4447187,-70.6795739,Santiago,2016-06-21 13:00:00
4556,\N,\N,Maipú,2016-05-29 16:00:00
4558,-34.9923594,-71.2350264,Curicó,2016-06-11 15:00:00
4559,\N,\N,Temuco,2016-06-16 14:30:00
4560,\N,\N,Puyehue,2016-06-13 19:00:00
4561,-33.4945324,-71.6253167,El Tabo,2016-06-14 16:30:00
4562,\N,\N,Lo Barnechea,2016-05-28 15:30:00
4563,\N,\N,Providencia,2016-06-17 19:00:00
4565,-33.4640151,-70.5958189,Ñuñoa,2016-06-17 19:00:00
4566,\N,\N,La Serena,2016-06-25 15:00:00
4570,\N,\N,Valparaíso,2016-06-17 14:00:00
4572,\N,\N,Providencia,2016-06-28 11:00:00
4574,-35.4259854,-71.6584112,Talca,2016-06-27 15:00:00
4576,\N,\N,Purén,2016-06-16 15:00:00
4582,\N,\N,Las Condes,2016-06-12 10:00:00
4583,\N,\N,Ñuñoa,2016-06-18 15:00:00
4584,\N,\N,Viña del Mar,2016-06-28 11:00:00
4585,\N,\N,Pirque,2016-06-19 15:00:00
4587,\N,\N,Talca,2016-06-20 19:20:00
4590,-29.9056403,-71.2502683,La Serena,2016-05-26 18:00:00
4591,\N,\N,La Serena,2016-06-24 17:00:00
4592,-33.5273694,-70.6237434,La Granja,2016-06-21 17:30:00
4593,\N,\N,Puerto Montt,2016-06-04 19:30:00
4595,\N,\N,Osorno,2016-06-28 19:04:00
4596,\N,\N,Frutillar,2016-06-25 18:00:00
4598,\N,\N,Vitacura,2016-06-05 17:00:00
4599,\N,\N,Rancagua,2016-06-28 16:30:00
4600,\N,\N,Navidad,2016-05-14 16:00:00
4601,-20.2797133,-70.1269632,Iquique,2016-06-08 20:00:00
4605,-38.232395,-72.3323405,Victoria,2016-06-11 15:00:00
4607,\N,\N,Arica,2016-06-17 17:30:00
4609,\N,\N,Punta Arenas,2016-06-17 17:30:00
4611,\N,\N,La Cisterna,2016-06-14 19:00:00
4612,\N,\N,La Reina,2016-06-18 12:14:00
4613,\N,\N,Macul,2016-06-27 10:00:00
4614,-33.6179676,-70.6264401,Buin,2016-06-21 10:30:00
4617,\N,\N,La Florida,2016-06-09 18:00:00
4618,\N,\N,Valparaíso,2016-06-17 17:00:00
4619,\N,\N,Chillán,2016-06-14 17:00:00
4621,\N,\N,Puente Alto,2016-06-11 09:30:00
4622,-33.5262487,-70.6701564,La Cisterna,2016-05-21 16:00:00
4625,-34.1923675,-70.6332616,Machalí,2016-06-11 11:00:00
4626,-41.4731822,-72.9338404,Puerto Montt,2016-05-28 16:00:00
4629,-33.5331819,-70.6420811,San Ramón,2016-06-16 17:30:00
4631,\N,\N,Macul,2016-06-18 17:00:00
4639,-33.4626546,-70.5788186,Ñuñoa,2016-06-11 15:30:00
4640,-36.8257915,-73.0583506,Concepción,2016-06-17 10:00:00
4643,\N,\N,Puente Alto,2016-06-11 09:30:00
4644,-33.4928027,-70.6557312,San Miguel,2016-05-12 17:00:00
4645,\N,\N,Providencia,2016-06-17 14:00:00
4646,-33.4302458,-70.7139005,Quinta Normal,2016-06-23 17:00:00
4648,\N,\N,Las Condes,2016-05-28 17:00:00
4650,-40.574536,-73.1194517,Osorno,2016-06-28 19:00:00
4653,\N,\N,Gorbea,2016-06-22 10:00:00
4654,\N,\N,Cauquenes,2016-06-07 14:30:00
4655,-20.2202422,-70.1530061,Iquique,2016-06-28 09:00:00
4657,\N,\N,Chillán,2016-06-16 18:00:00
4659,\N,\N,Providencia,2016-06-12 15:00:00
4660,\N,\N,Las Condes,2016-06-01 13:01:00
4662,\N,\N,Ñuñoa,2016-06-23 20:00:00
4665,\N,\N,Lo Prado,2016-06-10 14:00:00
4667,\N,\N,Ñuñoa,2016-06-20 18:30:00
4668,-41.4719168,-72.9387084,Puerto Montt,2016-06-28 18:30:00
4671,\N,\N,Chile Chico,2016-06-20 17:47:00
4673,-37.4714576,-72.3460253,Los Ángeles,2016-05-24 10:00:00
4674,\N,\N,La Florida,2016-06-12 15:00:00
4681,\N,\N,La Florida,2016-05-28 10:00:00
4684,\N,\N,Providencia,2016-06-19 09:00:00
4685,-33.0250352,-71.5529234,Viña del Mar,2016-06-27 11:00:00
4686,\N,\N,Viña del Mar,2016-06-25 16:00:00
4689,\N,\N,Quinta Normal,2016-06-04 19:00:00
4693,\N,\N,Los Ángeles,2016-06-07 16:00:00
4694,\N,\N,Providencia,2016-06-28 17:00:00
4699,\N,\N,Santiago,2016-06-18 17:00:00
4700,-33.6065274,-70.7029353,Santiago,2016-06-28 19:30:00
4703,-33.4320054,-70.7231746,Cerro Navia,2016-05-21 16:00:00
4704,-37.0687328,-72.2857181,Cabrero,2016-06-17 15:00:00
4705,-38.7404023,-72.5909928,Temuco,2016-06-23 18:00:00
4706,\N,\N,Monte Patria,2016-06-06 09:00:00
4709,\N,\N,Las Condes,2016-06-18 10:00:00
4711,\N,\N,Los Ángeles,2016-06-22 19:30:00
4712,-34.9888259,-71.2111906,Curicó,2016-06-02 15:30:00
4714,\N,\N,El Bosque,2016-05-22 15:30:00
4718,\N,\N,Arica,2016-06-21 18:00:00
4719,-34.173257,-70.7442049,Machalí,2016-06-03 10:00:00
4721,-33.5854485,-70.6987361,San Bernardo,2016-05-21 15:30:00
4722,\N,\N,Osorno,2016-06-28 18:00:00
4724,\N,\N,La Serena,2016-06-20 15:00:00
4729,-33.0469585,-71.625918,Valparaíso,2016-06-04 16:15:00
4730,-33.4462261,-70.6592271,Santiago,2016-05-19 11:00:00
4732,\N,\N,Puente Alto,2016-06-17 21:00:00
4733,\N,\N,Puente Alto,2016-06-11 09:30:00
4734,\N,\N,Las Condes,2016-06-08 20:00:00
4735,-27.366567,-70.3312357,Copiapó,2016-06-18 11:00:00
4738,-33.4487401,-70.6705891,Santiago,2016-06-11 10:00:00
4742,\N,\N,Valparaíso,2016-06-11 16:00:00
4743,\N,\N,Providencia,2016-06-17 14:58:00
4748,\N,\N,Cauquenes,2016-06-10 16:20:00
4749,\N,\N,Colina,2016-06-13 12:00:00
4750,-33.4370866,-70.6492665,Santiago,2016-05-21 16:00:00
4754,\N,\N,Quilpué,2016-06-26 16:00:00
4756,\N,\N,Lago Verde,2016-06-11 15:00:00
4758,\N,\N,Recoleta,2016-06-22 13:30:00
4759,\N,\N,Talca,2016-06-15 10:15:00
4761,\N,\N,Quinta Normal,2016-06-18 11:00:00
4762,\N,\N,Providencia,2016-06-14 19:30:00
4764,\N,\N,Ñuñoa,2016-06-26 20:00:00
4768,-20.241785,-70.1351554,Iquique,2016-06-18 15:00:00
4769,\N,\N,Huechuraba,2016-05-22 10:00:00
4770,\N,\N,Puerto Montt,2016-06-15 14:00:00
4773,-33.0230026,-71.5235753,Viña del Mar,2016-06-11 17:00:00
4774,\N,\N,Providencia,2016-06-13 14:00:00
4775,\N,\N,Las Condes,2016-06-05 18:30:00
4777,-38.7733042,-72.5975803,Padre Las Casas,2016-06-15 10:00:00
4778,\N,\N,Pudahuel,2016-06-22 19:01:00
4779,\N,\N,Vitacura,2016-06-20 14:30:00
4785,-33.3649686,-70.7351384,Quilicura,2016-06-25 15:30:00
4786,-33.4234041,-70.6504156,Estación Central,2016-06-22 10:00:00
4791,-33.4368946,-70.6161372,Providencia,2016-06-28 13:00:00
4792,\N,\N,Puerto Montt,2016-06-11 20:30:00
4794,-33.4347095,-70.6909758,Quinta Normal,2016-06-22 15:00:00
4796,-33.5038918,-70.5469952,La Florida,2016-06-18 17:00:00
4797,-23.6200924,-70.3853186,Antofagasta,2016-06-11 18:15:00
4798,\N,\N,Coyhaique,2016-05-28 16:00:00
4799,\N,\N,Coquimbo,2016-06-21 17:00:00
4800,-33.4533996,-70.571572,Ñuñoa,2016-06-21 18:30:00
4802,\N,\N,Talca,2016-06-11 09:30:00
4805,\N,\N,Ñuñoa,2016-06-11 10:00:00
4807,\N,\N,Quilicura,2016-06-18 14:02:00
4810,\N,\N,Punta Arenas,2016-06-28 18:00:00
4815,\N,\N,Monte Patria,2016-06-25 15:00:00
4816,\N,\N,Iquique,2016-06-21 20:00:00
4817,\N,\N,Concepción,2016-06-08 10:30:00
4818,\N,\N,La Reina,2016-06-11 16:00:00
4820,\N,\N,Cunco,2016-06-17 14:00:00
4821,-33.0038869,-71.2793629,Villa Alemana,2016-05-20 18:00:00
4823,\N,\N,La Reina,2016-06-04 19:00:00
4827,-33.6065628,-70.5805293,Puente Alto,2016-06-18 17:15:00
4828,\N,\N,Lo Barnechea,2016-06-25 11:00:00
4831,\N,\N,Rancagua,2016-06-28 15:00:00
4832,\N,\N,Melipilla,2016-06-18 16:00:00
4833,\N,\N,Canela,2016-05-31 18:30:00
4837,\N,\N,La Cisterna,2016-06-18 20:19:00
4839,-33.4597549,-70.634889,Santiago,2016-06-18 15:30:00
4840,-32.9909165,-71.1810055,Olmué,2016-06-23 18:04:00
4842,-33.4570103,-70.629634,Ñuñoa,2016-06-25 16:00:00
4843,-33.4408486,-70.6684989,Santiago,2016-06-07 19:30:00
4844,\N,\N,Talca,2016-06-16 18:27:00
4846,-33.4376642,-70.5963353,Providencia,2016-05-21 20:30:00
4847,\N,\N,Los Ángeles,2016-06-18 09:30:00
4855,-33.3722956,-70.6328501,Huechuraba,2016-06-10 20:30:00
4856,\N,\N,Romeral,2016-06-09 09:55:00
4857,-40.5758097,-73.1672306,Osorno,2016-06-04 18:00:00
4858,\N,\N,Lo Prado,2016-06-08 13:30:00
4860,\N,\N,Valparaíso,2016-06-28 18:30:00
4863,\N,\N,Santiago,2016-06-11 15:00:00
4865,\N,\N,Talagante,2016-06-07 19:00:00
4871,-33.5807293,-70.6575007,La Pintana,2016-06-28 21:00:00
4872,-53.1559643,-70.9029208,Punta Arenas,2016-06-07 19:00:00
4873,\N,\N,Longaví,2016-06-16 16:00:00
4879,\N,\N,Llanquihue,2016-06-14 20:00:00
4881,\N,\N,Extranjero,2016-06-01 12:00:00
4882,-38.7402429,-72.5923166,Temuco,2016-06-10 17:12:00
4883,-41.4715648,-72.9465254,Puerto Montt,2016-06-15 10:00:00
4888,\N,\N,Iquique,2016-06-22 17:00:00
4890,\N,\N,Chiguayante,2016-06-24 16:31:00
4891,-33.406853,-70.5982258,Las Condes,2016-06-11 17:15:00
4894,-33.6061626,-70.5798485,Puente Alto,2016-06-23 19:00:00
4896,\N,\N,Puente Alto,2016-06-21 20:00:00
4900,\N,\N,La Cisterna,2016-06-11 10:00:00
4901,\N,\N,Putaendo,2016-06-04 15:12:00
4902,-33.460847,-70.5652154,Providencia,2016-06-21 20:30:00
4904,\N,\N,Osorno,2016-06-03 20:00:00
4905,-40.5943658,-73.1733605,Osorno,2016-06-01 17:00:00
4908,\N,\N,Colbún,2016-06-11 12:40:00
4909,\N,\N,El Bosque,2016-06-24 15:10:00
4912,-33.7634185,-70.8715436,Isla de Maipo,2016-06-20 17:00:00
4913,\N,\N,Santiago,2016-06-13 08:15:00
4915,\N,\N,Puerto Montt,2016-06-14 11:00:00
4916,-35.9677348,-72.3132625,Cauquenes,2016-05-26 18:30:00
4923,\N,\N,La Reina,2016-06-03 16:42:00
4924,\N,\N,Quinta Normal,2016-06-20 18:00:00
4926,-33.4615534,-70.6857382,Estación Central,2016-06-16 09:00:00
4927,\N,\N,San Vicente de Tagua Tagua,2016-06-20 18:00:00
4928,\N,\N,Providencia,2016-06-19 15:00:00
4929,\N,\N,Osorno,2016-06-11 15:00:00
4930,\N,\N,Las Condes,2016-06-13 20:00:00
4931,\N,\N,Santiago,2016-05-05 18:00:00
4934,\N,\N,Puerto Montt,2016-06-18 18:00:00
4935,\N,\N,Puerto Montt,2016-06-27 17:30:00
4936,\N,\N,Iquique,2016-06-27 16:00:00
4937,\N,\N,Santiago,2016-06-27 16:00:00
4941,-53.1601642,-70.9052449,Punta Arenas,2016-06-17 15:00:00
4942,\N,\N,Las Condes,2016-06-19 17:00:00
4944,\N,\N,Recoleta,2016-06-25 10:00:00
4945,\N,\N,Las Condes,2016-06-26 16:00:00
4946,\N,\N,Quilicura,2016-06-18 14:20:00
4947,\N,\N,Quirihue,2016-05-25 20:00:00
4948,-33.4970158,-70.6742751,Pedro Aguirre Cerda,2016-06-21 20:30:00
4949,\N,\N,San Felipe,2016-06-09 15:30:00
4950,-33.5034863,-70.6032094,Macul,2016-06-17 14:35:00
4951,\N,\N,Valdivia,2016-06-18 10:00:00
4952,-33.4446041,-70.7272926,Lo Prado,2016-06-08 18:30:00
4954,-33.4369917,-70.638008,Santiago,2016-06-07 20:00:00
4956,\N,\N,San Fernando,2016-06-01 15:00:00
4957,\N,\N,Quellón,2016-06-03 18:32:00
4960,\N,\N,Santa Bárbara,2016-06-08 10:30:00
4962,\N,\N,Melipilla,2016-06-13 15:00:00
4963,\N,\N,Ñuñoa,2016-06-12 14:30:00
4964,\N,\N,Caldera,2016-05-26 16:00:00
4976,\N,\N,Coquimbo,2016-05-27 19:00:00
4978,\N,\N,San Felipe,2016-06-07 17:30:00
4979,-33.5051992,-70.6154959,San Joaquín,2016-06-11 13:45:00
4981,\N,\N,San Clemente,2016-06-12 15:00:00
4982,-33.4364121,-70.7539864,Pudahuel,2016-06-25 13:47:00
4983,\N,\N,Coquimbo,2016-06-07 11:00:00
4985,\N,\N,Ovalle,2016-06-04 15:00:00
4991,-33.5349259,-70.6622701,La Cisterna,2016-06-24 19:00:00
4992,\N,\N,La Reina,2016-06-11 15:00:00
4994,\N,\N,Providencia,2016-06-11 09:30:00
4997,\N,\N,La Florida,2016-06-04 15:00:00
4998,\N,\N,Peñalolén,2016-06-24 20:30:00
4999,-36.8313743,-73.0451131,Concepción,2016-05-30 11:30:00
5001,-33.4226562,-70.6591303,Providencia,2016-06-14 18:30:00
5002,\N,\N,Chañaral,2016-06-27 18:00:00
5003,-33.5030913,-70.6342325,San Joaquín,2016-06-03 16:00:00
5005,\N,\N,Peumo,2016-06-23 18:00:00
5008,\N,\N,La Reina,2016-05-28 10:00:00
5009,\N,\N,Curicó,2016-06-24 16:00:00
5010,\N,\N,Ovalle,2016-06-07 16:00:00
5011,\N,\N,Providencia,2016-06-20 18:00:00
5012,-33.4828476,-70.6629979,Pedro Aguirre Cerda,2016-06-10 17:00:00
5015,\N,\N,Providencia,2016-06-18 10:00:00
5017,\N,\N,Temuco,2016-06-22 18:00:00
5019,-33.5113001,-70.8264315,Maipú,2016-05-28 10:00:00
5022,\N,\N,Aysén,2016-06-04 17:00:00
5027,\N,\N,Ñuñoa,2016-06-18 10:00:00
5028,-33.4385904,-70.6271486,Providencia,2016-06-11 15:00:00
5029,\N,\N,Extranjero,2016-06-17 20:59:00
5030,\N,\N,Puente Alto,2016-06-16 17:30:00
5032,-33.407895,-70.545109,Estación Central,2016-06-11 18:00:00
5034,-33.4448524,-70.6003899,Ñuñoa,2016-06-24 19:30:00
5036,-33.4392966,-70.6701799,Santiago,2016-06-11 10:30:00
5037,\N,\N,Arica,2016-06-11 10:30:00
5039,\N,\N,Peñalolén,2016-06-18 20:00:00
5040,\N,\N,Santiago,2016-06-04 12:00:00
5042,-35.4326344,-71.6208022,Talca,2016-06-21 19:00:00
5045,\N,\N,La Serena,2016-06-14 18:00:00
5046,\N,\N,Chillán,2016-06-04 16:30:00
5047,\N,\N,Macul,2016-06-24 15:00:00
5048,\N,\N,Puerto Montt,2016-04-27 18:00:00
5049,-33.4332104,-70.5937207,Providencia,2016-06-15 15:30:00
5050,\N,\N,Collipulli,2016-06-16 16:00:00
5051,\N,\N,Tucapel,2016-05-26 14:30:00
5052,\N,\N,La Reina,2016-06-12 14:00:00
5054,\N,\N,Tierra Amarilla,2016-06-08 11:00:00
5059,\N,\N,Llanquihue,2016-06-21 20:10:00
5061,\N,\N,La Florida,2016-05-25 16:14:00
5063,\N,\N,Santiago,2016-06-18 10:00:00
5065,\N,\N,Puente Alto,2016-06-07 18:45:00
5067,-33.3995636,-70.5737756,Lo Barnechea,2016-06-18 20:00:00
5068,\N,\N,Puerto Montt,2016-06-23 19:16:00
5069,\N,\N,Linares,2016-06-20 15:20:00
5070,\N,\N,Coihueco,2016-05-29 14:00:00
5073,\N,\N,Curicó,2016-06-24 20:30:00
5074,\N,\N,Santa Cruz,2016-06-25 19:00:00
5075,\N,\N,Los Ángeles,2016-06-22 09:00:00
5076,\N,\N,San Felipe,2016-06-21 10:00:00
5077,\N,\N,Providencia,2016-05-15 15:00:00
5079,\N,\N,San Fernando,2016-06-27 18:00:00
5081,\N,\N,Puente Alto,2016-06-17 20:30:00
5083,\N,\N,Arica,2016-06-04 13:00:00
5084,-33.4421005,-70.7196773,Lo Prado,2016-06-04 15:30:00
5085,\N,\N,Estación Central,2016-05-24 19:30:00
5086,\N,\N,Ñuñoa,2016-06-17 18:00:00
5087,\N,\N,Lampa,2016-06-27 21:17:00
5090,-39.3694838,-72.6295032,Loncoche,2016-06-11 16:30:00
5091,-18.4741344,-70.2851905,Arica,2016-06-16 20:00:00
5092,\N,\N,Conchalí,2016-06-16 13:49:00
5093,\N,\N,Cauquenes,2016-06-16 14:20:00
5094,\N,\N,Villa Alemana,2016-06-17 18:30:00
5096,-33.0253484,-71.561769,Viña del Mar,2016-06-11 16:00:00
5097,\N,\N,Viña del Mar,2016-06-05 21:30:00
5098,-33.0436562,-71.6168846,Valparaíso,2016-06-21 18:15:00
5099,\N,\N,Las Condes,2016-06-23 19:00:00
5102,-33.4844596,-70.5819566,Macul,2016-05-28 17:30:00
5103,\N,\N,Melipilla,2016-06-26 17:00:00
5106,\N,\N,Pedro Aguirre Cerda,2016-06-05 16:00:00
5107,-32.9214836,-71.513938,Concón,2016-05-30 19:00:00
5111,\N,\N,San Bernardo,2016-05-28 15:20:00
5114,\N,\N,La Florida,2016-06-24 14:00:00
5116,\N,\N,Vilcún,2016-06-28 11:00:00
5117,\N,\N,Cañete,2016-06-22 16:43:00
5120,\N,\N,Huechuraba,2016-06-18 19:00:00
5121,\N,\N,Chillán,2016-06-22 10:00:00
5123,\N,\N,Arica,2016-06-03 09:00:00
5125,-34.1740588,-70.6603076,Machalí,2016-06-23 19:00:00
5131,\N,\N,La Reina,2016-06-16 19:00:00
5133,\N,\N,Talca,2016-06-21 19:00:00
5136,\N,\N,Quilpué,2016-06-20 18:00:00
5140,\N,\N,Cauquenes,2016-06-27 21:30:00
5141,\N,\N,Ñuñoa,2016-06-04 12:55:00
5142,\N,\N,San Pedro de La Paz,2016-06-17 18:00:00
5145,-33.458717,-70.601195,Ñuñoa,2016-06-28 20:00:00
5146,\N,\N,Providencia,2016-06-18 14:30:00
5152,\N,\N,Concepción,2016-06-18 10:30:00
5153,\N,\N,Quinta Normal,2016-06-16 16:00:00
5156,\N,\N,Punta Arenas,2016-06-27 15:30:00
5157,-38.7503868,-72.6153834,Temuco,2016-06-17 15:30:00
5162,-33.4322436,-70.6047902,Santiago,2016-06-11 16:30:00
5163,-33.4390727,-70.6293388,Las Condes,2016-06-04 10:30:00
5164,\N,\N,Punta Arenas,2016-06-21 18:00:00
5165,\N,\N,Constitución,2016-06-26 16:00:00
5168,-33.4613657,-70.5912357,Ñuñoa,2016-05-14 16:00:00
5169,-26.3902488,-70.0475302,Diego de Almagro,2016-06-18 15:00:00
5171,\N,\N,Pichilemu,2016-05-11 19:00:00
5172,\N,\N,La Pintana,2016-06-28 11:00:00
5175,-23.7179369,-70.4341134,Antofagasta,2016-06-22 14:00:00
5177,\N,\N,San Nicolás,2016-06-11 10:00:00
5179,\N,\N,Coronel,2016-06-18 10:00:00
5180,\N,\N,La Unión,2016-06-20 10:00:00
5181,-33.4608216,-70.613846,Ñuñoa,2016-06-03 19:00:00
5182,\N,\N,Copiapó,2016-06-22 17:00:00
5184,\N,\N,Talca,2016-05-27 16:00:00
5189,\N,\N,María Elena,2016-06-08 19:15:00
5190,-33.4493384,-70.658204,Santiago,2016-06-07 18:30:00
5192,\N,\N,Santiago,2016-06-04 10:00:00
5193,-33.4159246,-70.6566861,Conchalí,2016-06-28 16:30:00
5194,\N,\N,Valparaíso,2016-06-15 18:00:00
5196,\N,\N,Collipulli,2016-06-14 10:30:00
5199,\N,\N,Valdivia,2016-06-28 16:00:00
5200,-41.1209992,-73.0576999,Frutillar,2016-06-26 20:00:00
5203,\N,\N,Providencia,2016-06-22 12:00:00
5205,-38.7602356,-72.639995,Temuco,2016-05-26 10:00:00
5210,\N,\N,Ñuñoa,2016-06-26 16:00:00
5212,\N,\N,Ñuñoa,2016-06-18 16:00:00
5213,-33.0561779,-71.5974792,Valparaíso,2016-06-08 19:00:00
5214,-33.0473264,-71.4423942,Quilpué,2016-06-21 13:30:00
5215,\N,\N,Hualpén,2016-06-16 14:00:00
5217,\N,\N,Vitacura,2016-06-05 15:00:00
5219,\N,\N,Ñuñoa,2016-06-05 17:00:00
5224,-33.4488696,-70.635267,Santiago,2016-06-04 21:30:00
5225,-33.4972919,-70.6542196,San Miguel,2016-06-23 16:00:00
5226,-33.4456629,-70.6553393,Santiago,2016-06-23 20:00:00
5227,\N,\N,Los Andes,2016-06-04 20:00:00
5228,\N,\N,Coihueco,2016-06-11 16:00:00
5229,-36.4186279,-71.9535615,San Carlos,2016-06-21 18:00:00
5231,\N,\N,Arica,2016-05-27 19:00:00
5232,-36.5936199,-72.0856761,Chillán,2016-06-22 09:30:00
5233,-33.4261335,-70.6465851,Recoleta,2016-06-23 17:00:00
5235,\N,\N,Osorno,2016-06-03 08:00:00
5236,\N,\N,Santiago,2016-06-22 16:00:00
5237,\N,\N,La Florida,2016-05-31 15:00:00
5238,-33.540535,-70.6769533,Lo Espejo,2016-06-04 15:30:00
5239,\N,\N,Puerto Montt,2016-06-11 16:15:00
5240,\N,\N,La Unión,2016-06-16 19:00:00
5241,\N,\N,Temuco,2016-06-15 17:00:00
5243,\N,\N,Chanco,2016-06-02 13:16:00
5244,\N,\N,Copiapó,2016-06-20 09:00:00
5248,\N,\N,Villa Alemana,2016-06-18 13:30:00
5249,-33.4390727,-70.6293388,Providencia,2016-06-04 10:30:00
5250,-33.4537549,-70.5800005,Santiago,2016-06-11 09:30:00
5251,-33.569395,-70.805238,Padre Hurtado,2016-05-31 20:30:00
5252,-39.8216874,-73.2498264,Valdivia,2016-06-16 18:15:00
5253,\N,\N,Providencia,2016-06-20 19:00:00
5257,\N,\N,Osorno,2016-06-11 19:00:00
5259,\N,\N,Los Vilos,2016-06-06 10:00:00
5260,-37.0867371,-73.162007,Lota,2016-06-28 11:30:00
5261,\N,\N,Santiago,2016-05-14 16:00:00
5264,\N,\N,Puente Alto,2016-06-05 11:00:00
5267,-38.7521291,-72.640537,Temuco,2016-05-30 19:00:00
5270,\N,\N,Punta Arenas,2016-06-11 10:00:00
5271,\N,\N,Santiago,2016-06-21 08:00:00
5273,\N,\N,San Carlos,2016-06-24 09:30:00
5274,\N,\N,Providencia,2016-06-19 21:00:00
5276,\N,\N,San Antonio,2016-06-21 10:00:00
5278,\N,\N,Puente Alto,2016-06-16 19:30:00
5281,\N,\N,Santiago,2016-06-21 18:00:00
5283,\N,\N,Coyhaique,2016-05-21 15:00:00
5284,-29.9596345,-71.3420433,Coquimbo,2016-06-27 17:00:00
5285,-34.9847887,-71.2388022,Curicó,2016-06-20 18:30:00
5286,-33.4517998,-70.7154685,Santiago,2016-05-30 14:00:00
5291,\N,\N,Talca,2016-06-20 08:30:00
5298,-33.4177194,-70.6135092,Providencia,2016-06-10 13:00:00
5299,-35.3383255,-72.4109517,Constitución,2016-06-15 19:00:00
5301,\N,\N,Rancagua,2016-06-25 18:00:00
5304,\N,\N,Coyhaique,2016-05-28 09:00:00
5305,\N,\N,Rancagua,2016-06-10 11:55:00
5306,-34.9839462,-71.2525166,Romeral,2016-06-28 09:00:00
5307,\N,\N,Huechuraba,2016-06-21 14:45:00
5310,-33.5326839,-70.5819932,La Florida,2016-05-28 10:00:00
5311,\N,\N,Extranjero,2016-05-22 10:00:00
5313,\N,\N,Temuco,2016-06-15 09:00:00
5316,\N,\N,Puente Alto,2016-06-28 14:00:00
5318,\N,\N,Valdivia,2016-06-08 18:00:00
5319,\N,\N,La Reina,2016-06-18 18:26:00
5320,\N,\N,Copiapó,2016-06-05 18:30:00
5323,\N,\N,Pirque,2016-06-11 14:00:00
5324,\N,\N,La Serena,2016-06-17 14:00:00
5326,\N,\N,Santiago,2016-06-27 17:00:00
5328,\N,\N,El Tabo,2016-06-11 14:30:00
5330,\N,\N,Curepto,2016-06-10 15:00:00
5332,\N,\N,Vallenar,2016-06-11 15:27:00
5334,\N,\N,Linares,2016-06-03 20:00:00
5336,-35.9701718,-72.3170921,Cauquenes,2016-06-01 19:00:00
5338,\N,\N,Copiapó,2016-06-02 16:00:00
5339,\N,\N,Mulchén,2016-06-20 19:00:00
5342,\N,\N,La Serena,2016-05-28 18:09:00
5343,\N,\N,San Antonio,2016-06-18 16:00:00
5344,\N,\N,Lo Espejo,2016-05-23 19:30:00
5346,\N,\N,Illapel,2016-06-06 15:30:00
5349,\N,\N,Iquique,2016-06-18 12:00:00
5350,-34.7040386,-71.2997725,Santa Cruz,2016-05-28 14:00:00
5351,\N,\N,Ovalle,2016-06-17 17:30:00
5354,-33.6928967,-71.2184432,Melipilla,2016-06-28 20:00:00
5356,\N,\N,Petorca,2016-06-26 16:00:00
5357,\N,\N,Salamanca,2016-06-13 15:00:00
5358,\N,\N,Calama,2016-06-23 20:00:00
5359,-33.5050018,-70.6067321,Macul,2016-06-04 09:30:00
5360,\N,\N,Cabildo,2016-06-04 21:00:00
5362,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
5364,\N,\N,Arica,2016-06-18 20:00:00
5365,-33.4202518,-70.618093,Providencia,2016-06-02 17:00:00
5366,\N,\N,Nancagua,2016-06-21 19:00:00
5367,\N,\N,Chile Chico,2016-06-23 18:00:00
5368,\N,\N,Los Andes,2016-05-25 19:00:00
5370,\N,\N,Ñuñoa,2016-06-25 16:00:00
5373,\N,\N,Copiapó,2016-06-22 17:00:00
5375,\N,\N,Andacollo,2016-06-16 18:00:00
5376,\N,\N,Iquique,2016-06-15 19:00:00
5377,-33.4211963,-70.7003719,Quinta Normal,2016-06-22 10:00:00
5378,\N,\N,Quillota,2016-05-30 14:00:00
5379,\N,\N,Punta Arenas,2016-06-16 19:00:00
5382,\N,\N,San Miguel,2016-06-23 18:00:00
5385,\N,\N,Concepción,2016-06-16 16:00:00
5386,-33.4642697,-70.5980998,Ñuñoa,2016-05-24 17:30:00
5387,\N,\N,San Nicolás,2016-06-15 14:30:00
5388,\N,\N,Vitacura,2016-05-28 11:00:00
5390,-33.4856753,-70.6251861,Pedro Aguirre Cerda,2016-06-08 16:00:00
5392,\N,\N,Puyehue,2016-06-27 11:00:00
5393,-33.5686348,-70.685901,El Bosque,2016-05-21 18:30:00
5394,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
5395,-38.7399427,-72.5875918,Temuco,2016-06-25 08:40:00
5396,\N,\N,La Florida,2016-06-01 17:00:00
