idEla,lat,lng,comuna,fecha,link,participantes
4096,\N,\N,"Longaví","2016-05-29 15:15:00",4280,"F:46,F:52,F:65,M:27,M:34,M:40,M:45,M:50,M:51,M:56,M:58,M:60,M:61,M:61,M:62,M:67,M:67,M:68,M:68,M:71,M:74,M:75"
4098,\N,\N,"Chillán","2016-06-12 17:00:00",8100,"F:18,F:19,F:36,F:39,M:14,M:16,M:17,M:18,M:20,M:38"
4099,\N,\N,"San Ramón","2016-06-14 18:00:00",8304,"F:34,F:50,F:56,F:68,F:77,F:80,M:64,M:68,M:77"
4103,\N,\N,"El Carmen","2016-06-23 08:15:00",9102,"F:15,F:15,F:15,F:15,F:15,F:15,F:15,F:15,F:16,F:16,F:16,F:16,F:16,F:18,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:15,M:16,M:16,M:16,M:17"
4104,\N,\N,"Ñuñoa","2016-06-07 19:00:00",5085,"F:25,F:51,F:58,F:71,F:72,F:81,M:16,M:18,M:28,M:43,M:47,M:53,M:57,M:73"
4105,\N,\N,"Lo Barnechea","2016-05-26 20:30:00",3378,"F:33,F:35,F:37,F:37,F:63,F:63,F:94,M:19,M:26,M:38,M:41,M:42,M:65,M:70"
4106,\N,\N,"Macul","2016-06-26 16:00:00",13526,"F:22,F:23,F:52,F:54,F:79,M:17,M:20,M:54,M:56,M:81"
4107,\N,\N,"Extranjero","2016-06-21 20:00:00",12405,"F:25,F:27,F:28,F:30,F:33,F:39,F:42,M:28,M:39,M:44"
4108,-32.6260097,-70.7192169,"Putaendo","2016-06-15 16:00:00",7683,"F:43,F:44,F:47,F:53,F:54,F:57,F:59,F:65,F:66,F:75"
4109,-29.9021731,-71.2526542,"La Serena","2016-06-10 19:00:00",4892,"F:39,F:40,F:40,F:40,F:41,F:48,F:49,M:40,M:41,M:58,M:67"
4111,\N,\N,"Santiago","2016-06-22 14:30:00",13440,"F:22,F:23,F:24,F:49,M:22,M:23,M:24,M:24,M:24,M:24"
4112,\N,\N,"Linares","2016-06-13 15:00:00",8011,"M:14,M:14,M:16,M:16,M:17,M:17,M:17,M:17,M:19,M:20,M:33"
4113,\N,\N,"Extranjero","2016-06-03 16:00:00",1132,"F:50,F:53,F:54,F:58,M:40,M:52,M:55,M:61,M:62,M:64"
4114,\N,\N,"Coquimbo","2016-05-13 15:30:00",961,"F:41,F:41,F:42,F:48,F:49,F:61,M:42,M:45,M:48,M:51,M:51,M:53,M:61,M:63,M:71"
4115,\N,\N,"Estación Central","2016-05-21 17:00:00",1646,"F:22,F:50,F:52,F:57,M:21,M:24,M:25,M:29,M:30,M:31,M:31,M:41,M:42,M:43,M:53,M:54,M:62"
4117,\N,\N,"Rancagua","2016-06-18 15:00:00",10845,"F:21,F:45,F:52,F:54,F:60,F:72,M:14,M:14,M:69,M:73,M:84"
4119,-33.042245,-71.6298967,"Valparaíso","2016-06-18 10:00:00",551,"F:33,F:35,F:37,F:55,F:66,M:35,M:37,M:38,M:39,M:57"
4121,-36.7394358,-73.1002084,"Talcahuano","2016-06-28 11:00:00",14460,"F:62,F:65,F:79,M:68,M:73,M:77,M:77,M:79,M:81,M:83,M:89,M:89"
4123,\N,\N,"Cauquenes","2016-05-25 19:00:00",1833,"F:28,F:31,F:34,M:32,M:35,M:36,M:41,M:50,M:53,M:54,M:54,M:70,M:72,M:72,M:73,M:76,M:77"
4125,-26.3955485,-70.0486521,"Diego de Almagro","2016-06-28 18:30:00",3684,"F:38,F:43,F:46,F:50,F:55,F:63,F:66,M:24,M:25,M:44,M:46,M:54,M:58"
4127,\N,\N,"Coyhaique","2016-05-31 09:30:00",610,"F:18,F:18,F:19,F:19,F:19,F:19,F:19,F:20,F:20,F:20,F:21,F:22,F:29,F:33,M:18,M:20,M:50"
4130,\N,\N,"La Calera","2016-06-21 15:30:00",12649,"F:41,F:49,F:50,F:68,F:69,F:72,F:75,F:78,F:84,M:28,M:73"
4131,\N,\N,"Machalí","2016-06-18 15:00:00",10101,"F:18,F:18,F:19,F:45,M:18,M:18,M:18,M:19,M:19,M:38,M:39"
4134,\N,\N,"Rancagua","2016-06-18 16:00:00",3709,"F:23,F:34,F:45,F:49,F:54,F:55,F:56,M:36,M:38,M:55"
4135,\N,\N,"San Felipe","2016-06-28 18:00:00",14381,"F:28,F:28,F:29,F:32,F:36,F:42,F:54,M:25,M:27,M:32,M:34,M:36,M:41,M:46,M:51,M:52,M:52,M:52,M:54,M:57,M:64"
4136,-33.5019456,-70.6642472,"San Miguel","2016-05-25 16:30:00",3107,"F:63,F:71,F:71,F:73,F:74,F:76,F:78,F:81,F:84,F:84"
4139,\N,\N,"Alto Hospicio","2016-06-23 19:00:00",12443,"F:18,F:33,F:35,F:46,F:54,F:59,F:59,F:60,F:66,M:15,M:37,M:39,M:55"
4144,\N,\N,"Hualaihué","2016-06-28 18:00:00",15615,"F:28,F:37,M:38,M:42,M:50,M:55,M:56,M:57,M:58,M:61"
4145,\N,\N,"Puente Alto","2016-06-19 16:30:00",12224,"F:28,F:32,F:48,F:52,F:59,F:62,M:22,M:28,M:51,M:51,M:51,M:54,M:64"
4146,-30.6045833,-71.2014904,"Ovalle","2016-06-09 19:00:00",7008,"F:40,F:40,F:41,F:51,F:57,F:65,M:40,M:53,M:54,M:62"
4147,-20.274976,-70.1262578,"Iquique","2016-05-26 18:30:00",2374,"F:29,F:32,F:34,F:35,F:50,F:64,M:20,M:33,M:34,M:36,M:37,M:38,M:40,M:41,M:44,M:67"
4148,-33.4324108,-70.5737036,"La Reina","2016-06-11 10:00:00",735,"F:38,F:39,F:54,F:59,F:59,F:62,M:30,M:35,M:59,M:62,M:64,M:64,M:64,M:64,M:65,M:66,M:68,M:68,M:72,M:73"
4149,\N,\N,"Curicó","2016-05-30 18:00:00",1428,"F:28,F:29,F:31,F:36,F:42,F:68,M:26,M:34,M:38,M:80"
4151,-36.5948115,-72.0911855,"Chillán","2016-06-16 13:42:00",3323,"F:14,F:14,F:16,F:17,F:27,F:31,M:14,M:14,M:14,M:16,M:16,M:16"
4152,\N,\N,"La Reina","2016-06-19 15:30:00",11442,"F:17,F:28,F:46,F:49,F:50,F:51,M:16,M:17,M:53,M:55"
4157,-33.5114796,-70.6212832,"San Joaquín","2016-06-04 11:00:00",2017,"F:26,F:27,F:30,F:38,F:65,F:71,F:73,F:76,M:32,M:32,M:34,M:71,M:81"
4159,-29.9055488,-71.2673107,"La Serena","2016-05-28 17:00:00",2164,"F:13,F:29,F:30,F:35,F:36,F:48,M:27,M:48,M:53,M:58"
4161,\N,\N,"Lo Barnechea","2016-06-05 16:00:00",4323,"F:29,F:33,F:40,M:21,M:36,M:40,M:40,M:40,M:41,M:41"
4162,\N,\N,"Chillán","2016-06-20 21:00:00",12890,"F:16,F:19,F:39,F:53,F:58,M:16,M:17,M:28,M:40,M:59"
4163,-31.7811164,-70.9663422,"Salamanca","2016-06-18 16:00:00",11781,"F:26,F:27,F:28,F:33,F:37,M:41,M:42,M:46,M:47,M:50"
4164,\N,\N,"Puente Alto","2016-06-18 10:30:00",9580,"F:33,F:42,F:43,F:46,F:49,F:50,F:65,F:67,M:27,M:43"
4167,-33.4994254,-70.7172918,"San Miguel","2016-06-25 16:15:00",10548,"F:22,F:44,F:51,F:51,F:52,F:54,F:56,F:56,F:64,F:67,F:67,F:72,M:21,M:42,M:54,M:55,M:56"
4168,-33.0443925,-71.6058797,"Valparaíso","2016-06-22 14:00:00",13629,"F:18,F:18,M:18,M:19,M:19,M:21,M:22,M:23,M:23,M:25,M:31"
4169,-33.5090802,-70.6541014,"San Miguel","2016-06-15 15:30:00",8990,"F:66,F:67,F:71,F:76,F:78,F:78,F:81,F:84,F:85,F:86,F:88,F:91,M:70,M:75,M:76,M:83"
4174,\N,\N,"Quilaco","2016-05-28 15:00:00",2900,"F:21,F:32,F:39,F:47,F:50,M:27,M:42,M:42,M:45,M:55,M:62,M:67"
4177,\N,\N,"Recoleta","2016-06-22 15:45:00",9383,"F:27,F:30,F:33,F:35,F:36,M:31,M:31,M:32,M:39,M:59"
4179,-33.4731718,-70.5948992,"Macul","2016-06-18 16:00:00",11656,"F:21,F:21,F:22,F:31,F:35,F:54,F:64,M:20,M:20,M:41,M:47"
4181,\N,\N,"Tiltil","2016-06-20 18:30:00",10057,"F:42,F:50,F:62,F:65,F:67,M:45,M:51,M:57,M:62,M:68"
4182,\N,\N,"La Reina","2016-06-14 16:30:00",5057,"F:59,F:65,F:68,F:77,F:77,F:81,F:81,M:80,M:80,M:81,M:82"
4183,\N,\N,"Vitacura","2016-06-22 18:00:00",13773,"F:29,F:30,F:31,M:21,M:32,M:32,M:32,M:33,M:33,M:36"
4188,\N,\N,"Concón","2016-05-18 19:00:00",1232,"M:22,M:32,M:43,M:52,M:53,M:54,M:60,M:61,M:62,M:65,M:66,M:67,M:68,M:69,M:73,M:73,M:74"
4193,\N,\N,"Puente Alto","2016-06-04 09:30:00",5662,"F:21,F:44,F:56,M:19,M:24,M:24,M:26,M:28,M:50,M:58"
4196,-32.7491351,-70.7319977,"San Felipe","2016-06-18 17:00:00",3885,"F:17,F:23,F:27,F:29,F:68,F:69,M:25,M:25,M:27,M:27,M:29,M:29,M:39,M:69"
4197,-22.4548897,-68.9263752,"Calama","2016-06-07 09:00:00",6808,"F:16,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:17,F:18,F:18,F:19,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:17,M:18,M:18,M:18,M:19"
4198,\N,\N,"Ñuñoa","2016-06-18 16:00:00",10587,"F:24,F:25,F:25,F:26,F:49,F:67,M:24,M:27,M:27,M:28,M:28,M:28"
4199,-36.821529,-73.0370327,"Concepción","2016-05-28 12:00:00",2203,"F:26,F:27,F:33,M:20,M:21,M:22,M:22,M:23,M:23"
4201,-33.4214238,-70.7019502,"Quinta Normal","2016-06-18 10:00:00",8412,"F:29,F:35,F:39,F:44,F:48,F:51,F:52,F:53,F:55,F:58,F:72,M:55,M:71"
4202,\N,\N,"Treguaco","2016-06-22 16:00:00",11934,"F:24,F:28,F:29,F:30,F:34,F:36,F:37,F:56,M:26,M:28"
4203,\N,\N,"Providencia","2016-06-05 10:53:00",5818,"F:23,F:40,F:45,F:50,F:56,F:57,F:59,F:69,M:58,M:59,M:59,M:60,M:67,M:75"
4204,\N,\N,"Providencia","2016-06-12 11:00:00",4517,"F:28,F:28,F:29,F:37,M:30,M:30,M:30,M:30,M:30,M:31,M:31,M:31,M:31"
4206,\N,\N,"Talca","2016-06-20 18:00:00",11380,"F:23,F:43,F:46,F:58,M:26,M:26,M:28,M:39,M:44,M:45,M:54,M:54,M:58,M:68,M:70"
4208,\N,\N,"Puerto Montt","2016-06-28 20:00:00",9038,"F:15,F:17,F:19,F:20,F:20,F:25,F:25,F:32,M:19,M:29"
4209,\N,\N,"Providencia","2016-06-19 15:00:00",9786,"F:29,F:29,F:37,F:39,F:39,F:39,F:40,F:55,M:19,M:26,M:29,M:33,M:39,M:43"
4213,\N,\N,"Estación Central","2016-06-02 19:30:00",1975,"F:55,F:62,F:70,F:76,F:84,M:57,M:59,M:60,M:66,M:75,M:83,M:84"
4217,\N,\N,"El Carmen","2016-05-30 16:00:00",4421,"F:25,F:28,F:34,F:35,F:39,F:39,F:39,F:41,F:42,F:42,F:43,F:52,F:59"
4220,-39.8267633,-73.2377619,"Valdivia","2016-06-21 16:00:00",10688,"F:68,F:69,F:70,F:71,F:72,F:73,F:81,F:88,F:90,M:40"
4223,-33.0270919,-71.5719278,"Viña del Mar","2016-06-06 19:00:00",2718,"F:24,F:31,F:36,F:38,F:61,M:44,M:53,M:54,M:60,M:61,M:63,M:65,M:68"
4224,-33.6249093,-70.6095361,"Pirque","2016-06-02 15:30:00",4047,"F:27,F:32,F:34,F:36,F:39,F:50,F:51,F:54,F:56,M:27,M:52,M:54"
4229,-33.440656,-70.7362723,"Lo Prado","2016-06-18 10:30:00",5599,"F:39,F:62,F:67,F:72,F:75,F:77,F:78,F:83,M:40,M:53,M:76"
4231,\N,\N,"Extranjero","2016-05-21 16:30:00",1598,"F:32,F:35,F:36,F:40,F:52,F:56,F:57,F:58,F:63,F:64,F:69,M:32,M:38,M:40,M:50,M:62,M:63,M:67,M:69,M:74"
4232,\N,\N,"Valparaíso","2016-05-23 19:23:00",2038,"F:29,F:40,F:55,F:67,M:22,M:42,M:46,M:48,M:51,M:65,M:67"
4235,-33.4520581,-70.7188891,"Maipú","2016-05-28 15:00:00",3181,"F:19,F:30,F:32,F:35,F:37,F:39,F:43,F:64,M:37,M:37,M:42,M:44,M:66"
4236,\N,\N,"Rauco","2016-06-21 16:15:00",10929,"F:19,F:24,F:24,F:25,F:25,F:25,F:26,F:28,F:28,F:29,F:29,F:30,F:31,F:31,F:33,F:36,F:39,F:40,F:42,F:43,F:44,F:49,F:50,F:61,M:28,M:31,M:40,M:44,M:45"
4241,\N,\N,"Coquimbo","2016-06-27 17:00:00",15113,"F:17,F:26,F:30,F:48,F:53,F:61,M:21,M:25,M:32,M:61"
4242,\N,\N,"Taltal","2016-06-24 11:00:00",13647,"F:37,F:41,M:21,M:29,M:33,M:42,M:48,M:49,M:50,M:53,M:59,M:65"
4243,-36.6065417,-72.1051317,"Chillán","2016-06-13 17:55:00",8182,"F:23,F:39,F:40,F:44,F:53,F:53,F:55,M:53,M:56,M:61"
4244,\N,\N,"Ñuñoa","2016-06-28 18:00:00",15524,"F:16,F:16,F:19,F:21,F:23,F:28,F:33,F:39,M:19,M:23,M:23,M:24,M:25,M:26,M:28,M:28,M:29,M:32,M:38,M:50"
4245,\N,\N,"Iquique","2016-06-25 19:30:00",14603,"F:28,F:33,F:39,F:49,F:54,M:15,M:34,M:38,M:40,M:55"
4249,-32.8344757,-71.2282307,"La Cruz","2016-06-04 15:30:00",5002,"F:58,F:62,F:69,F:74,F:76,M:23,M:23,M:24,M:46,M:48,M:52,M:59,M:62,M:65,M:72,M:78"
4251,\N,\N,"Purranque","2016-05-29 19:00:00",4129,"F:14,F:15,F:18,F:45,F:46,F:68,M:18,M:19,M:44,M:50"
4252,\N,\N,"Melipilla","2016-06-25 17:00:00",13914,"F:20,F:20,F:20,F:43,M:18,M:19,M:20,M:22,M:22,M:22,M:23"
4253,\N,\N,"Laja","2016-06-28 10:00:00",15632,"F:27,F:34,F:42,F:43,F:45,F:54,F:58,F:60,F:61,F:66,F:70"
4259,\N,\N,"Pedro Aguirre Cerda","2016-05-28 18:00:00",1504,"F:36,F:57,F:64,F:64,F:67,F:76,F:81,M:24,M:34,M:61,M:68,M:68,M:70,M:71,M:82"
4260,-33.4518403,-70.6631415,"Macul","2016-05-24 19:00:00",34,"F:21,F:29,F:34,F:41,F:42,F:43,F:43,F:44,F:45,F:46,F:48,F:49,F:50,F:50,F:51,F:57,F:58,F:60,F:62,F:68,F:85,M:41,M:42,M:50,M:55,M:60,M:83"
4261,\N,\N,"Ñuñoa","2016-06-23 19:30:00",13024,"F:26,F:28,F:28,F:30,F:31,M:28,M:28,M:29,M:30,M:31"
4266,-22.0893578,-70.1941152,"Tocopilla","2016-06-02 18:30:00",2564,"F:18,F:35,F:57,F:59,F:66,M:31,M:37,M:41,M:58,M:60"
4267,-33.4995869,-70.6154386,"San Joaquín","2016-06-09 17:00:00",6311,"F:21,F:21,F:23,M:19,M:19,M:20,M:20,M:20,M:20,M:20,M:20,M:20,M:20,M:21,M:21,M:21,M:21,M:22,M:22,M:22,M:22,M:33,M:33"
4268,\N,\N,"Antofagasta","2016-06-20 19:00:00",10676,"F:32,F:54,F:69,M:35,M:38,M:38,M:44,M:54,M:74,M:76"
4272,-33.4334166,-70.6444952,"Recoleta","2016-06-04 16:00:00",4530,"F:43,F:44,F:59,F:64,F:67,F:75,F:77,M:30,M:63,M:65,M:68,M:74"
4273,\N,\N,"Copiapó","2016-06-17 18:00:00",10757,"F:14,F:17,F:17,F:18,F:26,M:15,M:17,M:19,M:19,M:31"
4274,-33.6400067,-70.3523479,"San José de Maipo","2016-06-17 18:00:00",5187,"F:28,F:39,F:45,F:56,M:34,M:41,M:55,M:57,M:62,M:76"
4275,-33.4379803,-70.7048045,"Quinta Normal","2016-06-12 16:00:00",4007,"F:56,F:65,F:66,M:15,M:27,M:30,M:35,M:62,M:63,M:64"
4276,\N,\N,"San Felipe","2016-06-01 17:00:00",4596,"F:27,F:35,F:35,F:44,F:46,F:47,F:48,F:49,F:58,F:63,F:67,F:70,F:75,F:82,M:28,M:30,M:83"
4279,\N,\N,"Viña del Mar","2016-06-04 16:30:00",4417,"F:25,F:34,F:54,F:55,M:27,M:30,M:37,M:45,M:63,M:63"
4283,\N,\N,"Punta Arenas","2016-06-05 15:30:00",6036,"F:14,F:24,F:35,F:40,F:43,F:59,F:69,M:14,M:21,M:67"
4284,-33.0425163,-71.6276819,"Valparaíso","2016-06-11 16:26:00",2877,"F:24,F:30,F:32,F:36,F:38,F:38,F:42,F:42,F:45,F:46,M:28"
4288,-33.5697773,-70.6318056,"Santiago","2016-06-07 10:30:00",5890,"F:19,F:21,F:21,F:22,F:23,F:24,F:26,M:18,M:21,M:21,M:21,M:22,M:24,M:24,M:26"
4289,\N,\N,"Las Condes","2016-05-28 10:00:00",3836,"F:49,F:49,F:54,F:57,F:57,F:69,F:88,M:69,M:75,M:77"
4292,\N,\N,"Ñuñoa","2016-05-21 12:55:00",215,"F:38,F:39,F:44,F:57,F:71,F:73,M:35,M:36,M:36,M:42,M:43,M:43,M:60,M:70"
4293,-33.6258704,-70.5816402,"Puente Alto","2016-06-22 16:00:00",13850,"F:28,F:30,F:30,F:32,F:34,F:41,F:43,F:43,F:46,M:42"
4294,\N,\N,"Vitacura","2016-06-02 19:30:00",3551,"F:27,F:39,F:42,F:53,F:55,F:56,F:61,F:62,M:54,M:58"
4295,-33.4553164,-70.6583056,"Pedro Aguirre Cerda","2016-06-17 15:16:00",10592,"F:52,F:53,F:53,F:53,F:55,M:28,M:48,M:50,M:52,M:55"
4296,-28.571768,-70.763828,"Vallenar","2016-06-18 16:00:00",9485,"F:66,M:38,M:49,M:59,M:65,M:71,M:71,M:78,M:85"
4297,-22.4548897,-68.9263752,"Calama","2016-06-07 09:00:00",5563,"F:15,F:15,F:15,F:15,F:15,F:15,F:16,F:16,F:17,M:15,M:15,M:15,M:15,M:16,M:17"
4298,-33.4334138,-70.6346729,"Providencia","2016-05-28 10:30:00",2147,"F:34,F:38,F:38,F:41,F:43,F:65,M:28,M:29,M:38,M:41,M:42,M:45,M:50,M:56,M:67,M:81"
4300,-36.9257927,-73.031201,"Chiguayante","2016-06-21 19:30:00",13007,"F:24,F:26,F:26,F:43,F:45,F:48,F:48,F:49,F:57,M:23,M:27,M:31"
4301,\N,\N,"Cerrillos","2016-06-13 16:04:00",9096,"F:18,F:28,F:30,F:31,F:33,F:39,F:39,F:40,F:53,M:29,M:44"
4302,\N,\N,"Viña del Mar","2016-05-28 16:00:00",2713,"F:21,F:30,F:31,F:41,F:46,F:48,F:52,F:63,F:77,F:78,M:26,M:30,M:41,M:49,M:57"
4303,\N,\N,"Las Condes","2016-06-18 09:30:00",11504,"F:45,F:54,F:65,F:67,F:75,F:78,M:48,M:60,M:66,M:69,M:70,M:71,M:76"
4305,\N,\N,"Los Ángeles","2016-05-28 21:28:00",2433,"F:18,F:33,F:57,F:67,M:32,M:34,M:36,M:36,M:37,M:72"
4307,\N,\N,"María Pinto","2016-05-29 14:00:00",3943,"F:41,F:45,F:59,F:62,M:37,M:51,M:55,M:57,M:70,M:85"
4310,-33.5315981,-70.6627812,"La Cisterna","2016-06-18 23:12:00",11755,"F:18,F:19,F:19,F:20,F:24,F:26,F:45,F:54,F:55,M:23,M:26,M:28,M:33,M:43,M:48,M:49,M:50"
4311,\N,\N,"Puerto Varas","2016-06-11 18:00:00",8279,"F:17,F:30,F:37,F:39,F:40,M:29,M:33,M:37,M:40,M:43,M:47,M:52"
4315,\N,\N,"Paillaco","2016-06-14 15:30:00",8061,"F:25,F:42,F:55,F:56,F:56,F:58,F:63,F:68,F:68,M:61"
4319,-33.447079,-70.6390219,"Santiago","2016-06-11 17:00:00",5998,"F:33,F:33,F:34,F:35,F:67,M:33,M:33,M:34,M:39,M:41"
4322,-33.4475786,-70.6350666,"Santiago","2016-06-18 15:00:00",7949,"F:24,F:27,F:30,F:32,F:33,F:35,F:36,F:37,F:66,M:30,M:30,M:31,M:32,M:32,M:35,M:35,M:38"
4332,\N,\N,"Castro","2016-06-10 19:00:00",1278,"F:17,F:17,F:18,F:42,F:42,F:45,M:19,M:43,M:51,M:52,M:61,M:73"
4334,\N,\N,"La Reina","2016-06-17 09:30:00",10067,"F:59,F:65,F:70,F:70,F:73,F:74,F:80,F:84,F:84,F:84,M:75,M:77,M:80"
4335,\N,\N,"Purranque","2016-05-12 19:00:00",843,"F:30,F:36,F:46,M:16,M:25,M:27,M:32,M:39,M:41,M:44,M:49,M:52,M:57,M:58,M:69"
4336,\N,\N,"Recoleta","2016-06-25 18:00:00",11739,"F:20,F:23,F:29,F:45,M:22,M:23,M:23,M:24,M:24,M:43,M:49"
4337,\N,\N,"Macul","2016-06-11 16:00:00",3058,"F:25,F:26,F:36,F:37,F:40,F:42,F:43,M:26,M:30,M:32,M:39,M:41,M:48"
4338,\N,\N,"Valparaíso","2016-06-04 13:15:00",5473,"F:26,F:26,F:32,F:37,F:44,M:21,M:22,M:24,M:26,M:32,M:39,M:40,M:45,M:45,M:52,M:66,M:71"
4341,-41.3174845,-72.98479,"Puerto Varas","2016-06-20 08:00:00",11874,"F:29,F:47,M:34,M:41,M:45,M:47,M:50,M:52,M:63,M:65,M:76"
4343,\N,\N,"Hualañé","2016-06-09 19:15:00",3103,"F:51,F:53,F:77,F:78,M:24,M:24,M:24,M:62,M:68,M:72,M:84"
4345,\N,\N,"El Tabo","2016-06-04 16:00:00",5595,"F:33,F:45,F:57,F:64,F:65,F:68,F:74,M:48,M:63,M:70,M:74"
4347,-34.9888259,-71.2111906,"Curicó","2016-06-02 08:10:00",3080,"F:16,F:16,F:16,F:16,F:16,F:16,F:17,M:17,M:17,M:17,M:18"
4348,\N,\N,"Los Andes","2016-06-22 15:00:00",2015,"F:17,F:17,F:17,F:17,F:18,F:18,F:18,F:19,F:20,F:24,F:50,M:14,M:16,M:16,M:17,M:17,M:19,M:36"
4349,-33.5108503,-70.6600936,"San Miguel","2016-06-03 18:00:00",4945,"F:28,F:30,F:41,F:54,F:58,F:63,M:26,M:30,M:34,M:51,M:51,M:54,M:64,M:65"
4353,\N,\N,"Río Claro","2016-06-28 14:00:00",15521,"F:22,F:42,F:45,F:48,F:50,M:17,M:23,M:24,M:26,M:37,M:46,M:57"
4354,\N,\N,"La Serena","2016-06-23 17:30:00",13521,"F:26,F:28,F:51,F:51,F:58,M:28,M:28,M:28,M:31,M:67"
4355,\N,\N,"Codegua","2016-06-18 18:00:00",9715,"F:25,F:26,F:27,F:29,F:29,F:39,F:51,F:51,F:52,M:23,M:25,M:29,M:31,M:33,M:37,M:58"
4357,\N,\N,"Curacautín","2016-06-13 15:00:00",8906,"F:65,F:65,F:68,F:70,F:71,F:73,F:76,F:77,F:78,F:78,F:79,F:80,F:81,F:82,F:83"
4360,\N,\N,"Curicó","2016-06-20 16:00:00",12855,"F:48,F:55,F:58,M:21,M:25,M:38,M:66,M:77,M:78,M:81"
4361,\N,\N,"Vitacura","2016-06-11 19:00:00",5155,"F:14,F:50,F:51,F:52,F:52,F:52,M:48,M:49,M:50,M:51,M:51"
4362,-32.7499326,-70.7208446,"San Felipe","2016-06-24 09:30:00",13824,"F:14,F:16,F:16,F:17,F:17,F:17,F:18,F:18,F:19,F:26,F:27,F:61,M:15,M:16,M:17,M:17,M:17,M:30"
4365,-32.4075393,-71.0313632,"Cabildo","2016-06-17 18:30:00",7218,"F:28,F:51,F:55,F:57,F:66,M:51,M:51,M:66,M:66,M:69"
4371,-43.1870304,-71.8647429,"Futaleufú","2016-06-17 19:30:00",7468,"F:29,F:34,F:40,F:42,M:20,M:39,M:45,M:46,M:51,M:62"
4372,\N,\N,"San Carlos","2016-06-11 15:00:00",5402,"F:26,F:27,F:43,F:44,F:47,F:50,F:68,M:61,M:65,M:77"
4373,\N,\N,"San Antonio","2016-06-07 16:00:00",6338,"F:22,F:25,F:65,F:66,F:70,F:73,F:76,M:23,M:27,M:28,M:32,M:65,M:67,M:69,M:70,M:71"
4376,\N,\N,"Providencia","2016-06-11 16:00:00",3828,"F:27,F:30,F:32,F:34,M:28,M:29,M:31,M:32,M:37,M:76,M:77"
4378,\N,\N,"Lo Barnechea","2016-06-05 20:00:00",6142,"F:15,F:15,F:19,F:21,F:22,F:23,F:23,F:25,M:14,M:18,M:18,M:19,M:20,M:21"
4379,\N,\N,"Valparaíso","2016-06-04 17:00:00",5696,"F:35,F:37,F:41,F:42,F:47,F:48,F:50,F:67,F:69,F:70,F:70,F:71,M:21,M:26,M:29,M:30"
4380,\N,\N,"Las Condes","2016-06-09 19:00:00",2324,"F:40,F:46,F:46,F:47,F:48,F:48,F:49,F:59,M:41,M:44,M:49,M:49,M:50,M:53,M:61"
4381,\N,\N,"Quilpué","2016-06-17 18:30:00",7480,"F:29,F:56,F:57,F:59,M:26,M:33,M:35,M:61,M:63,M:65"
4383,\N,\N,"La Pintana","2016-06-11 16:00:00",6818,"F:18,F:44,F:63,M:16,M:23,M:33,M:44,M:45,M:50,M:52,M:63,M:70,M:76"
4386,\N,\N,"Coquimbo","2016-06-18 16:00:00",10751,"F:28,F:49,F:51,F:54,F:72,F:73,F:76,M:33,M:45,M:49,M:74,M:85"
4387,\N,\N,"Romeral","2016-06-09 09:30:00",6843,"F:25,F:25,F:26,F:29,F:34,F:37,F:37,F:38,F:44,F:46,F:47,M:28"
4393,\N,\N,"Santiago","2016-06-18 17:30:00",6219,"F:24,F:41,M:23,M:23,M:24,M:26,M:39,M:42,M:43,M:44,M:45,M:46"
4396,\N,\N,"Ñuñoa","2016-06-10 17:00:00",7402,"F:26,F:27,F:28,F:30,F:31,F:31,F:33,F:33,F:35,M:27,M:28,M:29,M:31,M:31,M:34,M:40"
4400,\N,\N,"Tierra Amarilla","2016-06-19 15:30:00",12058,"F:27,F:32,F:45,F:48,M:32,M:39,M:50,M:58,M:64,M:65,M:69"
4401,\N,\N,"Chimbarongo","2016-06-10 19:00:00",7284,"F:28,F:29,F:34,F:37,F:41,F:41,F:42,F:46,F:50,M:37,M:50,M:58"
4402,\N,\N,"Macul","2016-06-17 14:00:00",9440,"F:31,F:32,F:34,F:45,F:49,F:50,F:51,F:55,F:56,F:62,M:32,M:52,M:56"
4405,\N,\N,"Malloa","2016-06-25 17:00:00",7506,"F:46,F:60,F:67,F:70,F:72,M:26,M:63,M:65,M:72,M:74,M:75"
4408,-33.7550321,-70.9128036,"Isla de Maipo","2016-06-27 19:00:00",15049,"F:33,F:35,F:55,F:63,F:70,F:70,F:75,M:50,M:63"
4409,\N,\N,"Recoleta","2016-06-07 15:13:00",6654,"F:14,F:14,F:15,F:16,F:18,F:32,F:47,M:14,M:14,M:15,M:17,M:17,M:17,M:17,M:18,M:44,M:53"
4410,-33.436711,-70.6455384,"Santiago","2016-06-11 10:00:00",7461,"F:27,F:33,F:38,F:38,F:39,F:39,F:39,F:40,F:55,F:63,M:34,M:34,M:35,M:35,M:38,M:41,M:54"
4414,-53.1739727,-70.9364038,"Punta Arenas","2016-06-08 14:00:00",6835,"F:32,F:34,F:35,F:35,F:47,F:50,F:58,F:61,M:40,M:46,M:46,M:49"
4418,\N,\N,"Arica","2016-06-11 21:00:00",1925,"F:30,F:36,F:38,F:40,F:42,M:16,M:35,M:39,M:40,M:42"
